DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,19.964127,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,19.412611,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,18.868467,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,18.319862,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,17.771006,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,17.221342,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,16.680168,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,16.127022,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,15.553209,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2020,15.092124,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_HCF_H-N: Proportion of health care facilities with no hygiene service,_T: Total,2019,6.893507,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_HCF_S-B: Proportion of health care facilities with basic sanitation services,_T: Total,2019,28.986162,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AFRO: Africa,WS_HCF_S-N: Proportion of health care facilities with no sanitation service,_T: Total,2019,29.588448,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2000,24.0992044024575,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,22.0309778850714,26.3369601004673,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2001,22.9085493318199,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,21.1144584215059,24.8239256087662,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2002,21.6617005825721,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,20.1906046347385,23.2823313908937,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2003,20.4040880068177,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,19.222783415774,21.6815752912876,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2004,19.1088497858576,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.2143650233677,20.0697610314682,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2005,17.8271766026875,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,17.1640595577514,18.5215228567596,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2006,16.5449453439379,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.0269073680561,17.080368069264,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2007,15.2924769755407,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.8419807845171,15.7525943953154,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2008,14.0774696648862,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.6590898910997,14.5001837852932,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2009,12.914517972231,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.531458584742,13.3196284377621,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2010,11.8280971411214,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.4538887485468,12.2190657465105,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2011,10.8250560393632,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.4693618976497,11.1973093662229,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2012,9.96301797557109,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.62508934906483,10.3194450587064,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2013,9.28441985712595,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.96337842952979,9.63508523748423,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2014,8.80597491890317,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.49536434684938,9.1426982154311,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2015,8.50945980581178,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.20543723800632,8.84164914104866,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2016,8.37871770118612,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.07142971033891,8.71517317203472,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2017,8.37777110130546,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.0435865265614,8.74313747880561,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2018,8.47356946355402,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.06405920269818,8.91675138773789,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,CME_MRY0: Infant mortality rate,_T: Total,2019,8.61427894660596,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.06474253967334,9.21139287772087,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,96.536568,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,96.582756,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,96.643661,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,96.700272,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,96.752533,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,96.800255,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,96.843506,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,96.88221,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,96.916313,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,96.945625,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,96.970337,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,96.990295,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,97.005585,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,97.015602,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,97.020622,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,97.020706,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,97.016037,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,97.006744,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,96.992981,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,96.974907,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2020,96.952698,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,2.5397246,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,2.5696039,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,2.588254,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,2.6088705,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,2.6314712,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,2.6561987,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,2.6829989,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,2.7119131,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,2.7429781,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,2.7763615,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,2.8118956,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,2.8497109,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,2.889751,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,2.9325821,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,2.9780169,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,2.979291,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,2.983964,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,2.9932563,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,3.0070207,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,3.0250897,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2020,3.0473051,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2000,33.9190582930568,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,33.1890933801351,34.6581609876278,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2001,33.2466737889414,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,32.591588097615,33.907949423574,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2002,32.363968720031,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,31.7424239333456,32.9770348916106,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2003,31.2839746796358,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,30.6822387585991,31.8841926371033,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2004,30.074622421041,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,29.5193264552558,30.6476688516764,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2005,28.8233524972744,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,28.2671326670704,29.40026289166,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2006,27.5958033360868,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,27.1021164721861,28.1339409558593,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2007,26.4372248473175,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,25.9451065757937,26.943954524456,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2008,25.3498981718177,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,24.8652264215886,25.8475162534215,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,CME_MRY0: Infant mortality rate,_T: Total,2009,24.38152599534,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,23.9223028470063,24.8412283286106,,,,UN_IGME,,,,,,_T: Total
